datetime,Latitude,Longitude,Depth,Magnitude
2014-05-30 15:26:14,9.3864,126.4726,14.53,5.7
2014-05-30 15:32:27,-21.302,-69.999,59.6,5.6
2014-05-31 11:53:46,18.7876,-107.469,5.0,6.2
2014-06-01 10:07:13,2.017,89.7759,20.0,5.7
2014-06-03 04:39:58,-54.966,-129.6226,13.14,5.6
2014-06-04 11:58:59,59.0268,-136.7479,12.0,5.7
2014-06-05 17:22:05,-29.1504,-112.4834,10.0,5.9
2014-06-06 23:06:52,-14.8641,-175.0007,15.33,5.5
2014-06-07 04:43:32,67.7245,-162.3749,18.6,5.5
2014-06-07 06:05:30,40.3731,51.5739,30.51,5.5
2014-06-07 13:11:36,50.6829,157.0663,41.06,5.5
2014-06-13 19:30:30,-46.0293,-13.8844,6.42,5.8
2014-06-14 03:58:42,36.4544,70.7174,200.0,5.6
2014-06-14 11:11:00,-10.1229,91.0921,4.0,6.5
2014-06-14 17:31:42,39.4384,140.9876,92.0,5.5
2014-06-15 18:19:15,36.6041,141.7237,15.87,5.5
2014-06-15 20:14:51,37.0961,141.1141,45.0,5.6
2014-06-16 06:39:32,1.6444,-79.2557,14.97,5.7
2014-06-16 12:01:08,67.6973,-162.6119,24.2,5.7
2014-06-19 09:38:36,-19.9749,-70.9451,11.3,5.7
2014-06-19 10:17:56,-13.5585,166.8278,36.0,6.2
2014-06-19 19:54:05,-19.841,-70.8701,10.6,5.8
2014-06-20 19:53:32,-19.8027,-70.9223,12.75,5.6
2014-06-20 20:22:27,-19.8101,-71.0037,12.25,5.8
2014-06-23 19:19:16,-29.9772,-177.7247,20.0,6.9
2014-06-23 19:21:46,-29.9379,-177.5159,10.0,6.5
2014-06-23 20:06:21,-29.9414,-177.6073,26.59,6.7
2014-06-23 20:53:10,51.8486,178.7352,109.0,7.9
2014-06-23 21:00:01,51.8246,178.4767,105.92,5.7
2014-06-23 21:08:54,-30.1701,-177.1876,10.0,5.6
2014-06-23 21:11:41,51.9558,178.4563,102.85,6.0
2014-06-23 21:30:46,51.9357,178.4288,101.88,6.0
2014-06-23 22:15:49,-30.1522,-177.5733,10.0,5.6
2014-06-23 22:20:04,-29.9669,-177.2485,10.66,5.9
2014-06-23 22:29:52,51.9593,178.5844,106.6,6.0
2014-06-24 00:52:28,51.9091,178.4438,100.3,5.8
2014-06-24 03:15:35,52.2045,176.6981,4.0,6.3
2014-06-24 08:12:31,52.2488,176.4606,11.0,5.7
2014-06-29 05:56:32,24.3877,142.6278,48.0,6.2
2014-06-29 07:52:55,-55.4703,-28.3669,8.0,6.9
2014-06-29 14:20:37,-55.4067,-28.106,10.0,5.8
2014-06-29 14:32:49,-55.3584,-28.1075,10.0,6.0
2014-06-29 15:52:23,-14.7798,-175.2589,9.0,6.4
2014-06-29 17:15:09,-14.9831,-175.5096,18.0,6.7
2014-06-29 18:24:32,-15.3533,-175.6595,10.0,5.9
2014-06-30 01:46:23,0.0541,-17.3427,10.0,5.6
2014-06-30 19:55:32,28.3404,138.8441,511.0,6.2
2014-07-01 05:42:34,-56.62,-141.7836,10.0,5.6
2014-07-02 05:53:29,-62.3014,155.1868,10.0,6.0
2014-07-03 02:56:38,55.2568,166.9008,7.61,5.7
2014-07-03 12:05:22,55.2557,166.8841,6.0,5.8
2014-07-03 19:06:49,52.1253,178.4648,116.13,5.7
2014-07-03 19:50:07,-30.4601,-176.4451,35.0,6.3
2014-07-04 13:12:18,-7.0168,155.9036,38.82,5.5
2014-07-04 15:00:28,-6.2304,152.8075,20.0,6.5
2014-07-04 22:42:05,39.648,142.0802,50.31,5.7
2014-07-05 09:39:28,1.9335,96.9388,20.0,6.0
2014-07-06 22:11:30,-21.1445,173.9522,8.0,5.8
2014-07-07 11:23:55,14.724,-92.4614,53.0,6.9
2014-07-08 09:05:23,42.6676,141.3472,10.0,5.5
2014-07-08 12:56:26,-17.6864,168.3982,110.24,6.2
2014-07-09 17:58:12,-62.1149,164.919,10.0,5.8
2014-07-11 19:22:01,37.0052,142.4525,20.0,6.5
2014-07-12 17:49:17,-55.4163,-27.9709,6.0,5.6
2014-07-12 18:20:38,-55.3411,-27.9186,10.0,5.6
2014-07-13 20:00:37,-4.0484,151.2699,10.0,5.8
2014-07-13 20:54:15,-20.2585,-70.3475,33.12,5.5
2014-07-14 05:05:03,-8.8188,111.2529,52.51,5.5
2014-07-14 07:59:57,5.7144,126.4776,20.0,6.3
2014-07-15 09:44:59,-4.1115,151.3872,10.0,5.8
2014-07-15 10:30:30,-4.1972,151.3845,10.0,5.7
2014-07-15 16:39:02,-4.1785,151.3765,10.0,5.6
2014-07-17 11:49:33,60.3491,-140.3333,10.0,6.0
2014-07-19 12:27:10,-15.8239,-174.4517,227.27,6.2
2014-07-19 14:14:02,11.7448,57.6382,10.0,6.0
2014-07-20 18:32:48,44.6419,148.7838,61.0,6.2
2014-07-21 14:54:41,-19.8015,-178.4001,615.42,6.9
2014-07-23 21:39:08,-20.2267,-68.6776,118.73,5.6
2014-07-25 10:54:50,58.3062,-136.9601,10.0,6.1
2014-07-26 11:13:48,-60.0379,-18.6749,10.0,5.8
2014-07-27 01:28:37,23.724,-45.5809,10.0,6.0
2014-07-28 03:36:46,7.5014,136.769,5.0,5.6
2014-07-28 23:00:48,-6.9216,143.873,10.0,5.6
2014-07-29 10:46:15,17.6818,-95.6533,107.0,6.3
2014-07-29 13:27:40,-3.422,146.769,9.77,6.0
2014-07-29 22:04:44,35.3766,-36.2607,10.0,5.5
2014-07-30 16:00:58,-7.1633,154.8448,10.0,5.9
2014-07-31 13:41:01,12.4337,95.2033,10.0,5.8
2014-08-01 04:11:17,36.8561,3.181,10.0,5.5
2014-08-02 10:33:26,-9.1421,67.337,10.0,5.5
2014-08-02 14:02:19,-55.4278,-28.3088,7.24,5.6
2014-08-03 00:22:04,0.8295,146.1688,13.0,6.9
2014-08-03 00:26:42,0.9871,146.2597,14.87,5.7
2014-08-03 04:06:04,28.0487,128.0642,10.0,5.7
2014-08-03 08:30:14,27.1891,103.4086,12.0,6.2
2014-08-06 11:45:23,-7.2741,128.0364,10.0,6.2
2014-08-10 03:43:17,41.1585,142.1309,41.0,6.1
2014-08-10 13:33:21,5.8688,127.1348,78.0,5.6
2014-08-10 18:46:18,27.6814,-111.6319,10.0,5.5
2014-08-11 10:07:33,-29.9735,-176.0965,10.0,5.5
2014-08-11 13:32:20,-41.3326,-84.9562,10.0,5.5
2014-08-13 00:30:47,13.9091,144.9757,98.0,5.6
2014-08-13 05:54:38,-3.4459,145.4342,30.29,5.6
2014-08-18 02:32:05,32.703,47.695,10.2,6.2
2014-08-18 05:25:51,32.72,47.69,12.0,5.6
2014-08-18 18:08:23,32.5827,47.7037,5.0,6.0
2014-08-20 10:14:16,32.636,47.736,17.7,5.6
2014-08-20 20:12:38,52.5074,175.3783,5.19,5.5
2014-08-20 23:18:20,-59.1064,-17.1165,10.0,5.5
2014-08-21 02:11:31,-5.2854,150.6889,8.0,5.9
2014-08-22 14:29:50,-6.5859,146.8182,10.0,5.5
2014-08-23 04:45:33,-20.1745,-69.0385,100.0,5.6
2014-08-23 22:32:23,-32.6953,-71.4416,32.0,6.4
2014-08-24 10:20:44,38.2151667,-122.3123333,11.12,6.02
2014-08-24 20:21:24,-55.323,-28.5152,10.5,5.5
2014-08-24 23:21:46,-14.598,-73.5714,101.0,6.8
2014-08-25 14:31:37,-16.126,-73.1133,62.0,5.5
2014-08-27 16:31:14,-15.5674,-177.8307,10.0,5.6
2014-08-27 23:11:34,-15.0455,167.3911,115.25,5.9
2014-08-28 19:14:36,32.0864,132.0682,20.0,5.8
2014-08-29 03:45:08,36.685,23.706,80.0,5.8
2014-08-29 21:16:45,-41.8341,84.8674,10.0,5.5
2014-09-01 11:41:10,64.681,-17.495,0.0,5.5
2014-09-03 07:43:31,-15.0604,-173.3796,6.0,5.8
2014-09-03 08:13:28,-15.0246,-173.5213,10.0,5.5
2014-09-03 11:34:41,-14.8901,-173.0278,10.0,5.7
2014-09-03 20:33:59,-26.6424,-114.7393,10.0,5.9
2014-09-04 05:33:50,-21.3869,-173.3232,35.0,6.0
2014-09-05 19:36:31,-26.708,-114.2499,14.0,5.8
2014-09-06 06:53:12,-26.6478,-114.5,7.0,6.1
2014-09-06 07:48:34,-26.7652,-114.4718,10.0,5.9
2014-09-06 19:22:59,18.7529,-107.0488,17.0,6.2
2014-09-07 07:08:00,64.5442,-17.395,4.98,5.5
2014-09-10 02:46:06,-0.2422,125.104,35.0,6.2
2014-09-10 05:16:53,-0.1835,125.1251,30.0,5.9
2014-09-10 05:19:24,-0.2002,125.0922,40.82,5.6
2014-09-15 08:05:02,64.5728,-17.3974,10.0,5.5
2014-09-16 02:35:18,-6.308,151.7171,28.07,5.5
2014-09-16 03:28:30,36.0873,139.8502,49.94,5.5
2014-09-17 06:14:45,13.7641,144.4294,130.0,6.7
2014-09-18 04:17:53,50.5415,150.1349,500.0,5.5
2014-09-20 18:27:14,-0.7667,134.3003,11.84,5.5
2014-09-21 17:32:05,27.9401,139.597,491.15,5.5
2014-09-22 16:01:42,-56.0228,-27.7792,109.33,5.7
2014-09-23 15:24:01,-5.3952,151.7372,57.23,5.5
2014-09-24 11:16:15,-23.8009,-66.6321,224.0,6.2
2014-09-25 09:13:50,-9.4618,156.4122,4.0,6.1
2014-09-25 17:51:17,61.9449,-151.8159,108.9,6.2
2014-09-26 04:21:24,12.5193,95.2254,20.22,5.5
2014-09-28 06:23:36,-19.1319,-176.3434,10.0,5.7
2014-09-29 13:43:02,64.5075,-17.315,10.0,5.6
2014-09-30 16:45:56,1.6025,67.7354,10.0,5.5
2014-09-30 22:34:27,-17.8303,-178.5952,572.19,5.5
2014-10-01 03:38:52,-6.0706,149.5329,42.0,6.0
2014-10-02 12:57:06,52.3188,158.0527,143.0,5.7
2014-10-03 00:57:31,40.1565,142.7657,30.0,5.5
2014-10-03 08:05:44,11.3267,122.1187,19.45,5.5
2014-10-04 19:16:36,17.418,-94.822,145.8,5.6
2014-10-05 07:24:43,-49.7979,125.7688,10.0,5.5
2014-10-06 14:04:06,15.4121,147.2265,4.0,5.7
2014-10-07 10:22:31,64.5298,-17.1994,4.0,5.5
2014-10-07 13:49:40,23.3834,100.4702,8.51,6.1
2014-10-08 02:40:53,23.8441,-108.3311,10.0,6.1
2014-10-08 03:04:08,30.3137,-41.8857,10.0,5.6
2014-10-09 02:14:31,-32.1082,-110.8112,16.54,7.0
2014-10-09 02:32:05,-32.0953,-110.8647,10.0,6.6
2014-10-09 08:14:24,-32.6135,-111.656,10.0,5.7
2014-10-09 21:00:00,-31.9909,-111.1953,10.0,5.7
2014-10-10 04:07:51,-32.1648,-110.836,10.0,5.6
2014-10-11 02:35:47,41.0272,143.1649,22.0,6.1
2014-10-11 16:46:02,16.025,-95.649,10.0,5.5
2014-10-12 05:40:44,57.282,-33.2667,10.0,5.6
2014-10-13 05:13:44,-46.2066,165.9628,20.0,5.8
2014-10-14 03:51:34,12.5262,-88.1225,40.0,7.3
2014-10-14 04:12:27,-34.8164,179.864,14.21,5.7
2014-10-15 11:16:34,64.4814,-18.0043,10.0,5.5
2014-10-15 13:35:53,32.5273,47.8065,10.0,5.7
2014-10-15 23:53:02,31.7863,140.5047,60.0,5.5
2014-10-19 19:38:38,-3.3258,150.8427,10.0,5.8
2014-10-20 07:58:52,-61.9473,161.3242,10.0,5.7
2014-10-20 19:33:22,0.6623,-77.8895,10.0,5.6
2014-10-21 23:01:18,-63.4595,169.6619,10.0,5.6
2014-10-22 00:15:17,27.4158,128.5533,43.0,5.8
2014-10-26 10:45:32,-10.5571,-74.0836,125.0,5.7
2014-10-27 08:34:21,9.7575,126.7514,46.09,5.5
2014-10-28 03:15:38,-15.2954,-174.6752,8.0,6.0
2014-10-30 12:11:36,-6.9881,117.5894,535.0,5.7
2014-11-01 10:05:44,-31.9202,-111.107,10.0,5.8
2014-11-01 10:59:55,-31.852,-111.2436,10.0,6.0
2014-11-01 18:57:22,-19.6903,-177.7587,434.0,7.1
2014-11-02 17:17:04,-61.2203,154.2778,10.0,6.0
2014-11-03 08:23:54,4.6657,-32.6801,10.0,5.5
2014-11-03 08:48:30,-41.7317,79.9602,10.0,6.3
2014-11-07 00:20:47,4.78,95.0654,39.0,5.5
2014-11-07 03:33:55,-5.9873,148.2315,53.19,6.6
2014-11-10 10:04:21,-22.773,171.4529,7.0,5.9
2014-11-10 11:38:59,-21.631,-68.725,111.3,5.6
2014-11-10 21:38:01,-30.0426,-177.8549,29.0,5.7
2014-11-12 11:16:47,1.1343,-85.3828,10.0,5.5
2014-11-13 10:24:18,-15.2155,173.0845,10.0,6.0
2014-11-13 12:21:06,-18.4981,169.1149,211.0,5.5
2014-11-15 02:31:42,1.8929,126.5217,45.0,7.1
2014-11-15 02:35:00,1.6728,126.2983,44.94,5.9
2014-11-15 03:08:05,-0.1448,123.8891,90.28,5.9
2014-11-15 09:47:58,1.7859,126.5628,35.0,5.5
2014-11-16 22:33:20,-37.6478,179.6621,22.0,6.7
2014-11-17 01:05:58,-9.5484,155.1391,10.0,5.8
2014-11-17 11:27:07,-36.0008,-102.1971,19.08,5.5
2014-11-17 16:52:47,-46.3484,33.8037,10.0,6.1
2014-11-18 03:25:37,7.484,94.359,6.61,5.6
2014-11-18 04:47:17,1.8693,126.4751,30.0,5.8
2014-11-20 01:51:42,37.3226,141.6082,32.0,5.6
2014-11-20 18:14:38,23.5081,93.5148,49.0,5.6
2014-11-21 03:29:11,20.6545,120.0724,4.0,5.8
2014-11-21 10:10:20,2.2999,127.0562,35.0,6.5
2014-11-22 08:55:27,30.3398,101.7374,9.0,5.9
2014-11-22 13:08:18,36.6408,137.8875,9.0,6.2
2014-11-22 19:14:16,45.8977,27.1505,32.0,5.6
2014-11-24 21:02:19,-5.9626,154.9618,170.0,5.6
2014-11-25 15:19:08,30.1884,101.7618,9.0,5.6
2014-11-26 14:33:44,1.9604,126.5751,39.0,6.8
2014-11-26 14:49:50,1.8122,126.4582,30.39,5.6
2014-11-29 13:05:09,5.7314,61.381,10.0,5.6
2014-11-29 19:40:11,2.3835,127.0084,37.0,5.8
2014-12-01 13:04:24,-48.8526,164.4453,21.0,5.7
2014-12-02 05:11:31,6.1572,123.1261,614.0,6.6
2014-12-03 00:27:04,-2.9324,122.423,10.0,5.5
2014-12-05 18:43:46,23.3363,100.4736,11.0,5.6
2014-12-06 10:20:02,23.3577,100.533,10.0,5.6
2014-12-06 17:21:49,7.9824,-82.7339,15.0,6.0
2014-12-06 22:05:11,-6.11,130.4829,116.0,6.0
2014-12-07 01:22:02,-6.5108,154.4603,23.0,6.6
2014-12-07 03:30:02,-6.4606,154.2587,10.0,5.6
2014-12-07 12:11:31,13.7465,-91.3822,28.0,5.9
2014-12-07 21:16:36,13.6717,-91.4731,32.0,6.1
2014-12-08 08:54:53,7.9401,-82.6865,20.0,6.6
2014-12-08 09:52:04,50.3161,158.0836,47.13,5.6
2014-12-09 03:09:23,1.5378,126.232,40.71,5.7
2014-12-10 21:03:39,25.5403,122.4503,256.0,6.1
2014-12-11 13:53:29,-56.7511,-25.4248,10.0,5.5
2014-12-12 20:22:35,-18.9043,-176.4443,316.37,5.8
2014-12-17 06:10:06,-3.8295,100.1432,10.0,5.9
2014-12-18 20:10:53,-56.6279,-25.3698,10.0,5.5
2014-12-19 19:49:30,16.1951,-61.8091,118.07,5.6
2014-12-20 09:29:57,37.4017,141.5534,31.31,5.9
2014-12-21 11:34:14,2.0892,126.6483,41.0,6.3
2014-12-22 07:19:41,-54.1054,-146.0942,14.0,5.8
2014-12-24 01:19:39,-56.3004,147.2567,10.0,5.5
2014-12-24 01:58:02,-56.3945,147.336,4.0,5.9
2014-12-26 23:52:15,6.5189,-82.3463,10.0,5.9
2014-12-27 18:53:47,-17.9261,-179.49,621.76,5.5
2014-12-29 09:29:37,8.6341,121.5213,8.0,6.1
2014-12-29 17:41:49,-56.659,-24.8509,19.03,5.6
2014-12-30 21:17:24,-20.3263,-178.5639,599.28,6.0
2014-12-31 01:37:34,-4.4378,144.002,123.0,5.8
2014-12-31 09:26:22,13.7483,120.6673,110.0,5.5
2015-01-02 08:21:56,6.5739,60.3653,10.0,5.5
2015-01-05 17:48:42,-43.0546,171.2364,8.06,5.6
2015-01-06 22:09:13,55.2049,163.2446,10.0,5.6
2015-01-07 05:07:08,5.9045,-82.6576,8.0,6.5
2015-01-08 14:56:31,-61.6118,161.3346,10.0,5.7
2015-01-10 02:05:46,-5.655,68.3613,10.0,5.6
2015-01-10 17:55:03,-21.6328,-68.5339,108.78,5.5
2015-01-10 19:32:00,14.7709,120.2456,59.0,5.9
2015-01-12 07:57:27,15.4767,-93.3808,75.0,5.5
2015-01-12 20:25:14,-5.587,133.9223,20.91,5.6
2015-01-17 18:41:43,-22.237,-63.1461,557.17,5.6
2015-01-17 23:39:52,-5.7726,131.8634,56.76,5.5
2015-01-18 04:47:38,51.9238,179.578,102.0,5.5
2015-01-18 23:13:37,-35.4555,-105.7571,8.32,5.7
2015-01-19 17:19:46,4.6079,119.7571,11.0,5.5
2015-01-20 06:59:52,14.9801,-91.4588,154.0,5.5
2015-01-21 20:08:34,-5.6549,146.3279,49.0,5.7
2015-01-23 03:47:27,-17.0309,168.52,219.96,6.8
2015-01-26 17:44:53,-54.6751,-136.7703,10.0,5.6
2015-01-27 00:53:19,1.3368,97.2402,12.58,5.7
2015-01-28 02:43:19,-20.9665,-178.3032,484.12,6.2
2015-01-28 21:08:54,40.3178333,-124.6066667,17.17,5.73
2015-01-29 03:49:35,-19.2852,-174.171,39.77,5.6
2015-01-30 17:57:56,-21.2452,170.158,7.08,6.0
2015-01-31 12:29:31,15.241,147.1244,5.0,5.5
2015-02-01 11:41:46,-12.3801,166.7543,176.66,5.5
2015-02-01 13:34:03,-21.2735,170.2648,7.64,5.7
2015-02-01 20:02:21,-49.3181,-8.1198,10.0,5.6
2015-02-02 08:25:49,-1.539,145.2141,14.0,5.9
2015-02-02 10:49:49,-32.7183,-67.1231,172.0,6.3
2015-02-03 07:16:54,52.2224,-168.6035,14.0,5.5
2015-02-04 08:20:44,-25.7381,-175.8779,19.0,5.5
2015-02-05 04:40:51,5.222,-82.6217,3.95,5.7
2015-02-08 15:09:09,-2.4318,119.3699,37.28,5.6
2015-02-11 13:01:16,-23.5605,-66.7204,202.49,5.5
2015-02-11 18:57:22,-23.1125,-66.688,223.0,6.7
2015-02-11 21:29:25,-65.5984,-179.601,10.0,5.8
2015-02-12 15:51:00,19.3552,-105.7405,41.67,5.5
2015-02-13 18:59:12,52.6487,-31.9016,16.68,7.1
2015-02-13 20:06:32,22.6374,121.427,30.0,6.2
2015-02-16 22:00:54,-55.52,-28.2591,13.0,6.2
2015-02-16 23:06:28,39.8558,142.8808,23.0,6.7
2015-02-17 04:46:39,40.1095,141.8914,47.0,5.5
2015-02-17 16:33:21,39.5696,143.5829,10.0,5.5
2015-02-18 00:48:29,8.3227,-103.159,5.0,5.5
2015-02-18 01:16:18,8.285,-103.0536,10.0,5.5
2015-02-18 09:32:27,-10.7598,164.1216,10.0,6.1
2015-02-19 10:24:04,-53.4419,159.3522,10.0,5.5
2015-02-19 13:18:33,-16.4311,168.1483,10.0,6.4
2015-02-20 04:25:23,39.8244,143.5871,10.0,6.2
2015-02-21 10:13:53,39.8185,143.4861,7.0,6.0
2015-02-22 12:56:24,2.7299,-76.5012,149.0,5.5
2015-02-22 14:23:13,18.6766,-106.848,5.0,6.2
2015-02-24 02:28:54,39.6546,143.1982,20.0,5.8
2015-02-25 01:31:42,6.0816,119.8398,9.0,5.7
2015-02-25 07:01:01,31.0659,141.8201,9.0,5.9
2015-02-27 13:45:05,-7.2968,122.5348,552.06,7.0
2015-02-27 16:24:51,16.9041,145.8303,20.09,5.7
2015-03-01 03:32:34,0.0241,124.4702,62.0,5.6
2015-03-01 08:30:03,13.4392,-90.9992,20.0,5.5
2015-03-02 02:50:48,-59.561,-150.6522,13.0,5.5
2015-03-03 10:37:30,-0.7789,98.7161,28.0,6.1
2015-03-06 08:22:19,-41.3157,80.6046,10.0,6.0
2015-03-07 13:18:24,50.5075,-173.29,10.0,5.6
2015-03-07 22:18:58,-6.5331,151.7342,22.0,5.6
2015-03-09 02:48:46,6.5308,-82.6541,11.0,5.8
2015-03-10 20:55:44,6.7757,-72.9875,155.0,6.2
2015-03-15 02:17:08,-22.2789,-176.3784,112.0,5.5
2015-03-15 04:47:20,18.7532,146.4233,46.0,5.8
2015-03-15 23:17:17,-0.5409,122.3067,31.0,6.1
2015-03-16 03:00:06,-4.0737,152.0288,196.0,5.9
2015-03-17 20:16:19,-17.8236,-178.5653,555.93,5.5
2015-03-17 22:12:29,1.6686,126.5217,44.0,6.2
2015-03-18 18:27:29,-36.1167,-73.5219,13.0,6.2
2015-03-20 15:42:52,-4.7852,154.8778,23.96,5.6
2015-03-22 05:56:22,13.2251,145.7186,10.0,5.5
2015-03-23 04:51:38,-18.3534,-69.1663,130.0,6.4
2015-03-23 10:13:51,23.7235,121.75,35.0,5.5
2015-03-27 21:59:39,-1.2012,-77.5836,195.03,5.5
2015-03-28 16:36:54,-22.2167,-68.6175,112.0,5.6
2015-03-28 19:16:33,-18.2822,176.7927,8.0,5.5
2015-03-28 22:28:51,0.4002,121.9895,118.0,5.9
2015-03-29 07:50:54,1.6535,126.4846,45.05,5.6
2015-03-29 23:48:31,-4.7294,152.5623,41.0,7.5
2015-03-30 00:15:31,-5.2049,152.6038,42.05,5.7
2015-03-30 07:56:53,-15.4296,-173.049,10.0,6.0
2015-03-30 08:18:01,-15.392,-172.9409,14.54,6.4
2015-03-30 08:48:25,-15.4994,-173.0293,11.0,6.5
2015-03-30 10:34:53,-39.2859,78.0903,10.0,5.9
2015-03-30 18:02:11,-15.4261,-172.8635,9.64,5.8
2015-03-31 12:10:41,-10.959,162.4863,26.0,5.6
2015-03-31 12:15:22,-4.915,152.4751,35.0,5.7
2015-03-31 12:18:24,-4.8946,152.49,39.0,6.0
2015-04-01 11:06:36,-16.0213,-172.8346,10.0,5.5
2015-04-02 04:10:10,-17.8607,-178.5831,560.0,5.9
2015-04-03 12:32:39,-23.0158,-176.3463,59.21,5.5
2015-04-03 21:17:55,-6.2934,147.7519,30.0,5.9
2015-04-05 20:51:40,-5.5476,152.7221,8.0,5.5
2015-04-07 00:46:22,-15.1676,-173.2247,30.0,6.3
2015-04-10 16:23:04,-13.7935,65.858,10.0,5.7
2015-04-11 05:00:42,2.1173,126.6945,50.0,5.5
2015-04-14 08:13:55,-15.1965,-173.3499,8.0,5.6
2015-04-16 18:07:44,35.1891,26.8235,20.0,6.0
2015-04-17 15:52:51,-15.8815,-178.6005,10.0,6.5
2015-04-20 01:42:58,24.2026,122.3158,29.0,6.4
2015-04-20 09:05:34,-5.6841,102.4776,27.0,5.7
2015-04-20 11:45:13,24.0851,122.453,29.0,6.0
2015-04-20 12:00:00,24.0471,122.4532,29.0,6.1
2015-04-22 22:57:16,-12.039,166.432,72.0,6.2
2015-04-24 03:36:42,-42.0602,173.0066,48.0,6.1
2015-04-24 13:56:15,51.6148,-130.7714,8.0,6.2
2015-04-25 06:11:26,28.2305,84.7314,8.22,7.8
2015-04-25 06:15:23,27.6285,85.5398,10.0,6.1
2015-04-25 06:18:11,27.6857,86.0213,10.0,5.6
2015-04-25 06:45:21,28.2244,84.8216,10.0,6.6
2015-04-25 06:56:34,27.8822,85.7505,10.0,5.5
2015-04-25 09:17:02,28.3902,87.3173,10.0,5.7
2015-04-26 07:09:11,27.7711,86.0173,22.91,6.7
2015-04-26 23:35:30,-8.3237,-79.8322,22.0,5.6
2015-04-28 16:39:39,-20.8865,-178.6329,581.0,6.1
2015-04-28 18:56:53,17.1089,-95.0355,111.0,5.5
2015-04-30 10:19:08,-60.3933,-26.9077,10.0,5.8
2015-04-30 10:45:03,-5.375,151.7706,31.0,6.7
2015-05-01 08:06:03,-5.2005,151.7773,44.0,6.8
2015-05-01 08:06:52,-5.4912,151.8715,35.0,6.0
2015-05-02 16:50:43,31.5293,140.213,10.0,5.7
2015-05-03 22:32:39,-5.6314,151.6757,24.0,6.0
2015-05-03 22:35:08,-5.5228,151.8552,35.0,5.5
2015-05-03 23:40:57,-5.5385,151.9265,35.0,5.9
2015-05-04 02:29:11,-44.5226,168.8833,10.0,5.6
2015-05-04 12:24:08,-61.4428,154.2683,14.0,5.7
2015-05-05 01:44:06,-5.4624,151.8751,55.0,7.5
2015-05-05 01:54:00,-5.3494,152.0278,35.0,5.8
2015-05-05 01:58:17,-5.4716,152.1638,35.0,5.6
2015-05-05 08:16:58,-5.5289,152.2351,45.61,5.8
2015-05-05 20:53:21,-15.3785,67.2078,10.0,5.5
2015-05-07 07:10:20,-7.2175,154.5567,10.0,7.1
2015-05-08 03:12:22,1.5404,97.9026,36.0,5.7
2015-05-08 07:52:06,-6.1204,149.8228,35.0,5.9
2015-05-10 00:50:19,14.8388,-94.0135,9.0,5.6
2015-05-10 21:25:46,31.2373,142.0157,6.0,6.0
2015-05-12 07:05:20,27.8087,86.0655,15.0,7.3
2015-05-12 07:17:21,27.7141,86.2177,13.01,5.5
2015-05-12 07:36:54,27.625,86.1617,15.0,6.3
2015-05-12 21:12:59,38.9056,142.0317,35.0,6.8
2015-05-15 20:26:57,-2.542,102.2191,151.0,6.0
2015-05-16 11:34:10,27.5603,86.0734,7.0,5.5
2015-05-17 08:52:37,-12.0807,165.8102,9.0,5.6
2015-05-18 04:02:47,-41.5553,80.3254,9.0,5.7
2015-05-18 17:04:54,-7.148,154.4418,10.0,5.7
2015-05-19 13:54:56,-18.6153,168.5853,50.0,5.8
2015-05-19 15:25:21,-54.3312,-132.1618,7.2,6.7
2015-05-20 00:30:55,-19.3021,-175.5247,203.0,6.0
2015-05-20 22:48:53,-10.8759,164.1694,11.0,6.8
2015-05-21 19:32:58,-9.8042,160.3336,5.0,5.7
2015-05-22 21:45:19,-11.0559,163.6959,11.19,6.9
2015-05-22 23:59:34,-11.1093,163.2154,10.0,6.8
2015-05-23 19:28:17,-4.7846,152.5914,31.84,5.9
2015-05-24 04:53:24,-16.855,-14.1708,10.0,6.3
2015-05-24 14:39:00,-19.3933,-175.9627,10.0,6.2
2015-05-24 21:06:41,-59.653,-26.4546,34.0,5.8
2015-05-26 10:32:03,-22.057,-68.5076,124.0,5.6
2015-05-26 16:42:33,-0.3277,135.7341,15.0,5.8
2015-05-26 23:41:41,-58.7355,-25.2138,35.0,5.7
2015-05-29 07:00:09,56.594,-156.43,72.6,6.7
2015-05-29 08:40:13,-47.3578,99.9237,10.0,5.9
2015-05-30 11:23:02,27.8386,140.4931,664.0,7.8
2015-05-30 17:18:35,-15.7216,-173.3817,10.0,6.0
2015-05-30 18:49:07,30.7856,142.9722,6.05,6.2
2015-06-01 06:52:41,44.4584,-129.8114,10.0,5.8
2015-06-01 20:11:31,44.4971,-129.9582,10.0,5.9
2015-06-04 23:15:44,5.9867,116.5409,10.0,6.0
2015-06-05 14:54:01,-37.1708,78.1817,10.0,5.6
2015-06-08 06:01:08,41.5615,142.0308,42.0,6.1
2015-06-09 00:16:45,-56.032,-143.8281,10.0,5.6
2015-06-10 08:33:04,39.6795,143.319,30.96,5.8
2015-06-10 13:52:10,-22.4,-68.4323,124.0,6.0
2015-06-11 04:45:30,39.672,143.331,10.49,5.7
2015-06-11 04:51:24,39.608,143.3457,5.72,5.7
2015-06-12 11:07:08,-15.6758,-173.0098,48.0,6.0
2015-06-13 03:17:24,-24.5961,-176.159,22.0,5.5
2015-06-15 17:40:54,-9.742,125.2517,20.0,5.8
2015-06-15 21:04:25,4.1537,125.8447,136.0,5.7
2015-06-16 06:17:01,-20.3944,-179.0024,656.0,5.9
